,Unnamed: 0,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_id,city_dev_perc,experience_lvl,company_class
1839,1839,32391,city_74,0.579,1,0,Part time course,High School,,3,,Pvt Ltd,0,65,0.0,74,57.9,mid_lvl,unknown
1840,1840,3301,city_16,0.91,1,1,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,146,0.0,16,91.0,expert_lvl,mid_size_company
1841,1841,22944,city_114,0.926,1,1,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,34,0.0,114,92.60000000000001,expert_lvl,small_company
1842,1842,8776,city_16,0.91,1,1,no_enrollment,Masters,STEM,9,100-500,NGO,1,21,0.0,16,91.0,mid_lvl,mid_size_company
1843,1843,26043,city_102,0.804,1,1,no_enrollment,Masters,STEM,10,,,1,84,0.0,102,80.4,senior_lvl,unknown
1844,1844,32512,city_64,0.6659999999999999,1,0,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,45,0.0,64,66.6,entry_lvl,very_large_company
1845,1845,9168,city_16,0.91,0,0,no_enrollment,,,2,,,0,36,0.0,16,91.0,mid_lvl,unknown
1846,1846,27993,city_103,0.92,1,1,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,4,113,1.0,103,92.0,mid_lvl,very_large_company
1847,1847,5061,city_114,0.926,1,0,Full time course,High School,,9,,,0,150,0.0,114,92.60000000000001,mid_lvl,unknown
1848,1848,19716,city_16,0.91,1,1,no_enrollment,Graduate,STEM,11,,Pvt Ltd,1,6,0.0,16,91.0,senior_lvl,unknown
1849,1849,32221,city_103,0.92,1,0,no_enrollment,Graduate,Humanities,15,100-500,Pvt Ltd,3,4,0.0,103,92.0,expert_lvl,mid_size_company
1850,1850,13378,city_136,0.897,0,1,no_enrollment,Masters,STEM,5,50-99,Funded Startup,1,198,0.0,136,89.7,mid_lvl,small_company
1851,1851,24146,city_21,0.624,0,1,no_enrollment,Graduate,STEM,5,,,1,135,0.0,21,62.4,mid_lvl,unknown
1852,1852,10170,city_103,0.92,1,1,no_enrollment,Phd,STEM,9,100-500,Funded Startup,1,40,0.0,103,92.0,mid_lvl,mid_size_company
1853,1853,19805,city_21,0.624,0,1,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,6,1.0,21,62.4,mid_lvl,small_company
1854,1854,7542,city_103,0.92,1,1,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,58,0.0,103,92.0,expert_lvl,large_company
1855,1855,7256,city_103,0.92,0,1,no_enrollment,Graduate,Humanities,4,,,1,88,1.0,103,92.0,mid_lvl,unknown
1856,1856,19374,city_11,0.55,0,1,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,29,0.0,11,55.00000000000001,mid_lvl,small_company
1857,1857,30694,city_160,0.92,1,1,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,>4,168,0.0,160,92.0,mid_lvl,small_company
1858,1858,12107,city_114,0.926,1,1,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,0,16,0.0,114,92.60000000000001,senior_lvl,large_company
1859,1859,6608,city_100,0.887,1,1,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,1,192,0.0,100,88.7,senior_lvl,small_company
1860,1860,27482,city_103,0.92,2,1,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,36,1.0,103,92.0,mid_lvl,very_large_company
1861,1861,9366,city_21,0.624,0,1,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,0,35,1.0,21,62.4,mid_lvl,small_company
1862,1862,24172,city_21,0.624,0,1,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,>4,53,1.0,21,62.4,mid_lvl,very_large_company
1863,1863,25410,city_90,0.698,1,0,Full time course,Graduate,STEM,<1,,,1,74,1.0,90,69.8,entry_lvl,unknown
1864,1864,32351,city_98,0.949,0,0,no_enrollment,Masters,STEM,9,50-99,,1,88,0.0,98,94.89999999999999,mid_lvl,small_company
1865,1865,23481,city_103,0.92,1,1,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,43,1.0,103,92.0,expert_lvl,very_large_company
1866,1866,6494,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,,,1,41,1.0,103,92.0,expert_lvl,unknown
1867,1867,14572,city_21,0.624,1,1,no_enrollment,Masters,STEM,8,50-99,Public Sector,4,33,1.0,21,62.4,mid_lvl,small_company
1868,1868,6220,city_77,0.83,0,0,no_enrollment,High School,,2,,,0,2,0.0,77,83.0,mid_lvl,unknown
1869,1869,23388,city_102,0.804,0,1,no_enrollment,Masters,STEM,9,,,2,25,1.0,102,80.4,mid_lvl,unknown
1870,1870,18543,city_114,0.926,1,0,Full time course,High School,,10,,Public Sector,1,22,0.0,114,92.60000000000001,senior_lvl,unknown
1871,1871,31280,city_103,0.92,1,0,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,8,0.0,103,92.0,expert_lvl,mid_size_company
1872,1872,12671,city_16,0.91,1,0,Full time course,Graduate,STEM,1,,,1,42,1.0,16,91.0,entry_lvl,unknown
1873,1873,11676,city_117,0.698,1,0,Full time course,Graduate,STEM,5,,,0,72,1.0,117,69.8,mid_lvl,unknown
1874,1874,33238,city_90,0.698,1,1,no_enrollment,Graduate,STEM,7,,,1,149,0.0,90,69.8,mid_lvl,unknown
1875,1875,32215,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,49,0.0,103,92.0,expert_lvl,mid_size_company
1876,1876,2904,city_102,0.804,1,1,no_enrollment,High School,,5,,,1,82,0.0,102,80.4,mid_lvl,unknown
1877,1877,17398,city_162,0.767,0,1,,Graduate,STEM,9,,,1,50,1.0,162,76.7,mid_lvl,unknown
1878,1878,1338,city_75,0.939,1,1,no_enrollment,High School,,11,<10,Pvt Ltd,0,62,0.0,75,93.89999999999999,senior_lvl,small_company
1879,1879,7580,city_115,0.789,1,1,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,212,1.0,115,78.9,mid_lvl,mid_size_company
1880,1880,19749,city_67,0.855,1,1,no_enrollment,Masters,STEM,15,10-49,Pvt Ltd,>4,176,0.0,67,85.5,expert_lvl,small_company
1881,1881,28748,city_114,0.926,1,0,Full time course,Masters,STEM,14,500-999,Public Sector,1,8,0.0,114,92.60000000000001,senior_lvl,mid_size_company
1882,1882,17073,city_78,0.579,1,1,no_enrollment,Graduate,STEM,10,<10,Early Stage Startup,0,24,1.0,78,57.9,senior_lvl,small_company
1883,1883,17226,city_21,0.624,1,0,no_enrollment,,,1,,,0,31,0.0,21,62.4,entry_lvl,unknown
1884,1884,32846,city_19,0.682,1,0,Full time course,Graduate,STEM,2,,,2,8,1.0,19,68.2,mid_lvl,unknown
1885,1885,16388,city_102,0.804,0,1,Full time course,High School,,6,,,1,99,0.0,102,80.4,mid_lvl,unknown
1886,1886,27875,city_16,0.91,1,1,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,>4,89,0.0,16,91.0,expert_lvl,small_company
1887,1887,32968,city_103,0.92,1,0,no_enrollment,Graduate,STEM,3,50-99,,1,32,0.0,103,92.0,mid_lvl,small_company
1888,1888,1652,city_115,0.789,1,0,Full time course,Graduate,STEM,5,,,1,156,1.0,115,78.9,mid_lvl,unknown
1889,1889,20060,city_21,0.624,1,1,Full time course,Masters,STEM,12,,Public Sector,,35,0.0,21,62.4,senior_lvl,unknown
1890,1890,10992,city_102,0.804,1,0,no_enrollment,Graduate,Humanities,1,1000-4999,Pvt Ltd,1,26,0.0,102,80.4,entry_lvl,large_company
1891,1891,18654,city_74,0.579,2,0,no_enrollment,High School,,3,,,0,218,0.0,74,57.9,mid_lvl,unknown
1892,1892,6627,city_67,0.855,1,1,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,6,0.0,67,85.5,senior_lvl,mid_size_company
1893,1893,15800,city_114,0.926,0,1,Full time course,Graduate,STEM,3,,,1,54,0.0,114,92.60000000000001,mid_lvl,unknown
1894,1894,30730,city_136,0.897,0,0,Full time course,High School,,4,,,2,14,0.0,136,89.7,mid_lvl,unknown
1895,1895,19049,city_44,0.725,0,0,Full time course,Masters,STEM,8,,,1,27,0.0,44,72.5,mid_lvl,unknown
1896,1896,21403,city_101,0.5579999999999999,1,1,Full time course,Graduate,STEM,4,<10,,2,19,0.0,101,55.8,mid_lvl,small_company
1897,1897,25998,city_136,0.897,1,1,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,2,47,0.0,136,89.7,mid_lvl,very_large_company
1898,1898,23807,city_118,0.722,0,0,no_enrollment,Masters,STEM,12,,,>4,98,0.0,118,72.2,senior_lvl,unknown
1899,1899,30378,city_104,0.924,0,1,no_enrollment,Masters,STEM,8,,,0,40,0.0,104,92.4,mid_lvl,unknown
1900,1900,11092,city_103,0.92,1,1,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,39,0.0,103,92.0,senior_lvl,small_company
1901,1901,4657,city_114,0.926,1,1,Part time course,,,>20,,,0,52,0.0,114,92.60000000000001,expert_lvl,unknown
1902,1902,9316,city_23,0.899,0,1,no_enrollment,Graduate,STEM,6,500-999,,2,28,1.0,23,89.9,mid_lvl,mid_size_company
1903,1903,31771,city_114,0.926,1,1,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,182,0.0,114,92.60000000000001,mid_lvl,large_company
1904,1904,17742,city_150,0.698,0,0,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,2,44,0.0,150,69.8,mid_lvl,mid_size_company
1905,1905,26947,city_23,0.899,1,0,no_enrollment,Masters,Other,16,,,0,35,0.0,23,89.9,expert_lvl,unknown
1906,1906,4708,city_20,0.7959999999999999,1,1,Full time course,Graduate,Arts,9,,Funded Startup,1,29,0.0,20,79.6,mid_lvl,unknown
1907,1907,30391,city_16,0.91,1,0,Full time course,High School,,4,,,1,78,0.0,16,91.0,mid_lvl,unknown
1908,1908,16095,city_103,0.92,1,1,no_enrollment,Graduate,Arts,7,<10,Pvt Ltd,>4,125,0.0,103,92.0,mid_lvl,small_company
1909,1909,21031,city_160,0.92,2,1,no_enrollment,Graduate,Humanities,1,,,1,35,1.0,160,92.0,entry_lvl,unknown
1910,1910,24770,city_103,0.92,0,1,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,69,0.0,103,92.0,expert_lvl,small_company
1911,1911,11892,city_36,0.893,1,1,no_enrollment,Graduate,STEM,6,100-500,Early Stage Startup,1,52,0.0,36,89.3,mid_lvl,mid_size_company
1912,1912,15315,city_89,0.925,2,1,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,90,0.0,89,92.5,mid_lvl,small_company
1913,1913,31497,city_67,0.855,1,1,no_enrollment,High School,,17,,,1,56,0.0,67,85.5,expert_lvl,unknown
1914,1914,18134,city_175,0.7759999999999999,1,1,no_enrollment,Masters,STEM,11,,,1,153,0.0,175,77.6,senior_lvl,unknown
1915,1915,21701,city_123,0.738,0,1,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,0,40,0.0,123,73.8,mid_lvl,mid_size_company
1916,1916,3742,city_103,0.92,2,1,no_enrollment,Masters,STEM,11,10-49,Pvt Ltd,>4,47,0.0,103,92.0,senior_lvl,small_company
1917,1917,2198,city_21,0.624,1,1,no_enrollment,Graduate,Business Degree,6,1000-4999,Pvt Ltd,1,17,1.0,21,62.4,mid_lvl,large_company
1918,1918,31698,city_160,0.92,1,1,no_enrollment,Masters,STEM,>20,,,>4,51,1.0,160,92.0,expert_lvl,unknown
1919,1919,364,city_16,0.91,1,1,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,23,0.0,16,91.0,expert_lvl,large_company
1920,1920,5815,city_104,0.924,1,1,no_enrollment,High School,,>20,,,>4,80,0.0,104,92.4,expert_lvl,unknown
1921,1921,24632,city_160,0.92,0,0,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,>4,19,0.0,160,92.0,expert_lvl,large_company
1922,1922,31830,city_61,0.913,1,1,no_enrollment,Graduate,Other,10,5000-9999,Public Sector,1,7,0.0,61,91.3,senior_lvl,large_company
1923,1923,19277,city_67,0.855,1,1,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,2,100,1.0,67,85.5,mid_lvl,large_company
1924,1924,9394,city_128,0.527,1,0,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,15,0.0,128,52.7,mid_lvl,mid_size_company
1925,1925,14380,city_103,0.92,1,1,no_enrollment,Graduate,Arts,9,50-99,Pvt Ltd,1,9,0.0,103,92.0,mid_lvl,small_company
1926,1926,28067,city_103,0.92,1,1,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,36,0.0,103,92.0,expert_lvl,large_company
1927,1927,28108,city_103,0.92,1,1,no_enrollment,Phd,STEM,>20,,,1,72,1.0,103,92.0,expert_lvl,unknown
1928,1928,27662,city_136,0.897,1,1,Full time course,Masters,STEM,7,,,1,6,1.0,136,89.7,mid_lvl,unknown
1929,1929,24805,city_103,0.92,1,1,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,25,0.0,103,92.0,mid_lvl,mid_size_company
1930,1930,27079,city_71,0.884,1,1,no_enrollment,Masters,STEM,19,<10,Funded Startup,1,41,0.0,71,88.4,expert_lvl,small_company
1931,1931,15813,city_114,0.926,0,1,no_enrollment,High School,,9,,,1,42,0.0,114,92.60000000000001,mid_lvl,unknown
1932,1932,30499,city_103,0.92,1,1,no_enrollment,Graduate,STEM,12,,,1,190,0.0,103,92.0,senior_lvl,unknown
1933,1933,22287,city_176,0.764,1,1,,Masters,STEM,14,100-500,NGO,1,51,0.0,176,76.4,senior_lvl,mid_size_company
1934,1934,1912,city_21,0.624,1,1,,Graduate,STEM,1,,,0,162,1.0,21,62.4,entry_lvl,unknown
1935,1935,16545,city_28,0.939,1,0,Full time course,High School,,2,,,0,46,0.0,28,93.89999999999999,mid_lvl,unknown
1936,1936,18973,city_36,0.893,0,1,no_enrollment,High School,,>20,10000+,Pvt Ltd,>4,35,0.0,36,89.3,expert_lvl,very_large_company
1937,1937,3692,city_46,0.762,1,1,Part time course,Graduate,STEM,12,500-999,Pvt Ltd,2,70,0.0,46,76.2,senior_lvl,mid_size_company
1938,1938,16292,city_21,0.624,1,1,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0,50,1.0,21,62.4,mid_lvl,small_company
1939,1939,19090,city_103,0.92,1,1,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,16,0.0,103,92.0,mid_lvl,large_company
1940,1940,32807,city_21,0.624,1,0,Full time course,Masters,STEM,5,50-99,Pvt Ltd,4,6,0.0,21,62.4,mid_lvl,small_company
1941,1941,2713,city_16,0.91,0,1,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,9,0.0,16,91.0,senior_lvl,very_large_company
1942,1942,21486,city_114,0.926,0,1,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,2,34,0.0,114,92.60000000000001,expert_lvl,small_company
1943,1943,27986,city_45,0.89,2,1,no_enrollment,High School,,16,1000-4999,Pvt Ltd,3,48,0.0,45,89.0,expert_lvl,large_company
1944,1944,27288,city_16,0.91,1,1,no_enrollment,High School,,5,<10,Early Stage Startup,1,98,1.0,16,91.0,mid_lvl,small_company
1945,1945,32562,city_126,0.479,0,1,no_enrollment,,,18,,,0,61,1.0,126,47.9,expert_lvl,unknown
1946,1946,33235,city_21,0.624,1,0,Full time course,High School,,4,,,0,74,1.0,21,62.4,mid_lvl,unknown
1947,1947,25059,city_61,0.913,0,1,no_enrollment,Phd,STEM,>20,<10,Early Stage Startup,>4,17,0.0,61,91.3,expert_lvl,small_company
1948,1948,10154,city_67,0.855,2,0,Full time course,Graduate,STEM,14,,,1,156,0.0,67,85.5,senior_lvl,unknown
1949,1949,28567,city_136,0.897,1,1,no_enrollment,Masters,STEM,5,,,>4,8,0.0,136,89.7,mid_lvl,unknown
1950,1950,27480,city_104,0.924,1,1,Full time course,Graduate,STEM,6,,,1,45,0.0,104,92.4,mid_lvl,unknown
1951,1951,33013,city_102,0.804,1,0,Full time course,High School,,6,10-49,Early Stage Startup,1,43,0.0,102,80.4,mid_lvl,small_company
1952,1952,14763,city_102,0.804,1,1,no_enrollment,Primary School,,11,,,>4,78,0.0,102,80.4,senior_lvl,unknown
1953,1953,15612,city_128,0.527,1,1,no_enrollment,Graduate,STEM,2,10-49,Pvt Ltd,0,28,0.0,128,52.7,mid_lvl,small_company
1954,1954,15052,city_160,0.92,1,1,no_enrollment,Graduate,STEM,10,10-49,Pvt Ltd,1,44,0.0,160,92.0,senior_lvl,small_company
1955,1955,15045,city_116,0.743,1,1,no_enrollment,Graduate,STEM,12,100-500,,3,100,0.0,116,74.3,senior_lvl,mid_size_company
1956,1956,1606,city_138,0.836,1,1,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,116,0.0,138,83.6,expert_lvl,small_company
1957,1957,19973,city_103,0.92,1,1,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,48,0.0,103,92.0,expert_lvl,very_large_company
1958,1958,12198,city_128,0.527,1,0,no_enrollment,Graduate,STEM,3,500-999,Funded Startup,1,30,0.0,128,52.7,mid_lvl,mid_size_company
1959,1959,27791,city_103,0.92,1,1,Part time course,Graduate,STEM,5,<10,Early Stage Startup,1,17,1.0,103,92.0,mid_lvl,small_company
1960,1960,23321,city_21,0.624,1,1,Full time course,Graduate,STEM,3,10-49,Pvt Ltd,1,53,1.0,21,62.4,mid_lvl,small_company
1961,1961,14129,city_173,0.878,1,1,no_enrollment,High School,,17,,,1,34,0.0,173,87.8,expert_lvl,unknown
1962,1962,11302,city_103,0.92,2,1,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,21,0.0,103,92.0,mid_lvl,small_company
1963,1963,26669,city_103,0.92,1,1,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,148,0.0,103,92.0,mid_lvl,small_company
1964,1964,2482,city_136,0.897,0,1,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,,54,0.0,136,89.7,mid_lvl,small_company
1965,1965,32974,city_103,0.92,1,1,Part time course,Graduate,STEM,6,1000-4999,,1,26,0.0,103,92.0,mid_lvl,large_company
1966,1966,19833,city_100,0.887,1,1,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,1,44,0.0,100,88.7,mid_lvl,small_company
1967,1967,22626,city_104,0.924,1,1,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,86,0.0,104,92.4,mid_lvl,small_company
1968,1968,30349,city_64,0.6659999999999999,1,1,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,32,0.0,64,66.6,senior_lvl,mid_size_company
1969,1969,27738,city_160,0.92,1,1,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,35,0.0,160,92.0,expert_lvl,mid_size_company
1970,1970,5666,city_114,0.926,1,1,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,23,1.0,114,92.60000000000001,senior_lvl,small_company
1971,1971,27821,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,7,0.0,103,92.0,expert_lvl,very_large_company
1972,1972,4277,city_71,0.884,1,1,Part time course,Graduate,STEM,>20,,,2,6,1.0,71,88.4,expert_lvl,unknown
1973,1973,16130,city_103,0.92,2,1,no_enrollment,Graduate,Other,5,10000+,,2,83,0.0,103,92.0,mid_lvl,very_large_company
1974,1974,19635,city_24,0.698,1,0,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,24,0.0,24,69.8,mid_lvl,very_large_company
1975,1975,32223,city_103,0.92,0,1,no_enrollment,Graduate,Arts,2,500-999,,1,96,0.0,103,92.0,mid_lvl,mid_size_company
1976,1976,9092,city_104,0.924,0,0,no_enrollment,Graduate,STEM,7,,,4,90,0.0,104,92.4,mid_lvl,unknown
1977,1977,12485,city_165,0.903,1,1,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,89,0.0,165,90.3,expert_lvl,mid_size_company
1978,1978,19536,city_21,0.624,1,1,no_enrollment,Masters,STEM,5,500-999,Pvt Ltd,1,10,1.0,21,62.4,mid_lvl,mid_size_company
1979,1979,8777,city_114,0.926,1,0,Full time course,High School,,14,,,0,3,0.0,114,92.60000000000001,senior_lvl,unknown
1980,1980,1902,city_162,0.767,0,1,Full time course,Graduate,STEM,6,500-999,NGO,1,155,0.0,162,76.7,mid_lvl,mid_size_company
1981,1981,17774,city_21,0.624,1,1,,Graduate,STEM,4,,,1,16,0.0,21,62.4,mid_lvl,unknown
1982,1982,15078,city_103,0.92,1,0,no_enrollment,Graduate,STEM,11,,,1,35,1.0,103,92.0,senior_lvl,unknown
1983,1983,11176,city_103,0.92,0,0,no_enrollment,Masters,Humanities,3,10000+,Other,,131,0.0,103,92.0,mid_lvl,very_large_company
1984,1984,25455,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,2,160,0.0,103,92.0,expert_lvl,small_company
1985,1985,25053,city_73,0.754,0,1,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,47,1.0,73,75.4,expert_lvl,mid_size_company
1986,1986,16781,city_16,0.91,0,1,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,1,30,0.0,16,91.0,expert_lvl,small_company
1987,1987,25922,city_103,0.92,1,1,no_enrollment,Masters,STEM,>20,100-500,,1,68,0.0,103,92.0,expert_lvl,mid_size_company
1988,1988,6607,city_21,0.624,1,1,Full time course,Graduate,STEM,5,<10,Early Stage Startup,0,57,1.0,21,62.4,mid_lvl,small_company
1989,1989,29062,city_21,0.624,1,0,Full time course,High School,,5,,,0,47,1.0,21,62.4,mid_lvl,unknown
1990,1990,10203,city_46,0.762,1,0,Part time course,Graduate,STEM,5,,,1,32,1.0,46,76.2,mid_lvl,unknown
1991,1991,24835,city_115,0.789,1,1,Full time course,Graduate,STEM,15,,,1,108,1.0,115,78.9,expert_lvl,unknown
1992,1992,31237,city_21,0.624,1,1,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,151,1.0,21,62.4,mid_lvl,small_company
1993,1993,28398,city_67,0.855,1,1,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,53,0.0,67,85.5,senior_lvl,mid_size_company
1994,1994,6007,city_102,0.804,1,1,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,8,0.0,102,80.4,expert_lvl,mid_size_company
1995,1995,3479,city_103,0.92,0,0,Full time course,Graduate,STEM,4,,Public Sector,1,15,0.0,103,92.0,mid_lvl,unknown
1996,1996,9099,city_21,0.624,1,0,Part time course,Graduate,STEM,2,,,0,77,1.0,21,62.4,mid_lvl,unknown
1997,1997,15756,city_104,0.924,0,0,Full time course,High School,,2,10-49,Early Stage Startup,1,74,0.0,104,92.4,mid_lvl,small_company
1998,1998,29971,city_28,0.939,1,0,no_enrollment,Graduate,STEM,4,1000-4999,Public Sector,1,14,1.0,28,93.89999999999999,mid_lvl,large_company
1999,1999,3702,city_103,0.92,1,1,no_enrollment,High School,,6,10-49,Pvt Ltd,>4,62,0.0,103,92.0,mid_lvl,small_company
2000,2000,26024,city_103,0.92,1,1,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,164,0.0,103,92.0,expert_lvl,mid_size_company
2001,2001,20706,city_90,0.698,0,1,Full time course,,,4,100-500,Pvt Ltd,2,26,1.0,90,69.8,mid_lvl,mid_size_company
2002,2002,2905,city_103,0.92,1,1,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,29,0.0,103,92.0,senior_lvl,mid_size_company
2003,2003,18076,city_16,0.91,1,1,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,3,73,0.0,16,91.0,mid_lvl,mid_size_company
2004,2004,30287,city_21,0.624,1,1,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,12,1.0,21,62.4,mid_lvl,small_company
2005,2005,11450,city_114,0.926,1,0,no_enrollment,Masters,STEM,19,1000-4999,Public Sector,>4,48,0.0,114,92.60000000000001,expert_lvl,large_company
2006,2006,29675,city_103,0.92,1,1,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,4,138,0.0,103,92.0,senior_lvl,very_large_company
2007,2007,4779,city_102,0.804,1,1,no_enrollment,Graduate,Other,17,,,,73,0.0,102,80.4,expert_lvl,unknown
2008,2008,14765,city_136,0.897,1,1,no_enrollment,Masters,STEM,7,10-49,Pvt Ltd,2,64,0.0,136,89.7,mid_lvl,small_company
2009,2009,28791,city_114,0.926,1,0,Part time course,Graduate,STEM,5,10000+,Public Sector,>4,54,1.0,114,92.60000000000001,mid_lvl,very_large_company
2010,2010,30634,city_103,0.92,1,0,Full time course,Graduate,STEM,10,,,3,78,1.0,103,92.0,senior_lvl,unknown
2011,2011,2052,city_97,0.925,1,1,Part time course,Masters,STEM,9,50-99,Pvt Ltd,4,52,0.0,97,92.5,mid_lvl,small_company
2012,2012,13577,city_11,0.55,1,1,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,3,18,1.0,11,55.00000000000001,expert_lvl,small_company
2013,2013,10087,city_103,0.92,1,0,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,67,0.0,103,92.0,expert_lvl,large_company
2014,2014,24915,city_21,0.624,1,1,Full time course,Graduate,STEM,6,10-49,Pvt Ltd,1,232,1.0,21,62.4,mid_lvl,small_company
2015,2015,33069,city_90,0.698,1,0,Full time course,Graduate,STEM,1,,,1,13,0.0,90,69.8,entry_lvl,unknown
2016,2016,9300,city_16,0.91,0,1,no_enrollment,Graduate,STEM,13,10-49,Pvt Ltd,>4,29,0.0,16,91.0,senior_lvl,small_company
2017,2017,32572,city_36,0.893,1,1,Part time course,Graduate,No Major,9,10-49,Pvt Ltd,2,38,0.0,36,89.3,mid_lvl,small_company
2018,2018,31287,city_176,0.764,1,1,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,12,0.0,176,76.4,mid_lvl,small_company
2019,2019,33360,city_103,0.92,1,1,no_enrollment,Masters,STEM,17,,,>4,65,1.0,103,92.0,expert_lvl,unknown
2020,2020,25971,city_162,0.767,0,1,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,0,14,0.0,162,76.7,expert_lvl,mid_size_company
2021,2021,62,city_103,0.92,0,0,Full time course,Graduate,STEM,3,,,1,49,0.0,103,92.0,mid_lvl,unknown
2022,2022,31051,city_173,0.878,1,1,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,25,0.0,173,87.8,expert_lvl,small_company
2023,2023,5620,city_21,0.624,0,1,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,1,82,1.0,21,62.4,mid_lvl,mid_size_company
2024,2024,8608,city_28,0.939,2,1,no_enrollment,Masters,STEM,7,100-500,NGO,>4,77,1.0,28,93.89999999999999,mid_lvl,mid_size_company
2025,2025,9034,city_114,0.926,1,1,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,2,6,1.0,114,92.60000000000001,mid_lvl,very_large_company
2026,2026,6655,city_67,0.855,0,1,Full time course,Graduate,STEM,4,10-49,Early Stage Startup,3,81,0.0,67,85.5,mid_lvl,small_company
2027,2027,21468,city_21,0.624,0,1,Part time course,Masters,STEM,5,10-49,Early Stage Startup,3,6,1.0,21,62.4,mid_lvl,small_company
2028,2028,27374,city_20,0.7959999999999999,1,0,Full time course,High School,,4,1000-4999,,1,53,0.0,20,79.6,mid_lvl,large_company
