,gender,relevent_experience,enrolled_university,education_level,major_discipline,company_type,last_new_job,training_hours,target,city_id,city_dev_perc,experience_lvl,company_class
1185,1,0,Part time course,Graduate,STEM,,2,11,0.0,67,85.5,senior_lvl,unknown
1186,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,109,0.0,10,89.5,mid_lvl,very_large_company
1187,1,1,no_enrollment,Graduate,STEM,,,57,0.0,74,57.9,senior_lvl,small_company
1188,2,0,Full time course,Graduate,STEM,,0,146,0.0,136,89.7,mid_lvl,unknown
1189,1,0,Full time course,High School,,,0,88,1.0,21,62.4,mid_lvl,unknown
1190,0,0,Full time course,High School,,,0,21,0.0,114,92.6,expert_lvl,unknown
1191,1,0,no_enrollment,High School,,Pvt Ltd,0,104,0.0,114,92.6,mid_lvl,unknown
1192,0,1,no_enrollment,Graduate,STEM,,4,4,0.0,16,91.0,mid_lvl,unknown
1193,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,60,0.0,21,62.4,mid_lvl,large_company
1194,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,304,1.0,21,62.4,mid_lvl,small_company
1195,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,78,0.0,75,93.9,mid_lvl,mid_size_company
1196,1,1,no_enrollment,High School,,Pvt Ltd,0,162,0.0,77,83.0,mid_lvl,small_company
1197,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,3,0.0,61,91.3,senior_lvl,mid_size_company
1198,0,0,no_enrollment,Graduate,Business Degree,Pvt Ltd,1,15,0.0,114,92.6,mid_lvl,small_company
1199,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,116,0.0,103,92.0,expert_lvl,large_company
1200,0,0,no_enrollment,Primary School,,,,166,0.0,160,92.0,entry_lvl,unknown
1201,1,1,no_enrollment,Graduate,STEM,Funded Startup,2,83,1.0,21,62.4,senior_lvl,small_company
1202,1,1,no_enrollment,Graduate,Humanities,NGO,>4,74,0.0,103,92.0,expert_lvl,large_company
1203,1,1,no_enrollment,Masters,STEM,Early Stage Startup,2,82,0.0,103,92.0,expert_lvl,small_company
1204,1,1,no_enrollment,Graduate,STEM,Public Sector,>4,21,0.0,81,73.0,senior_lvl,mid_size_company
1205,1,1,no_enrollment,Graduate,STEM,,>4,99,0.0,103,92.0,expert_lvl,unknown
1206,1,1,no_enrollment,Graduate,Arts,Pvt Ltd,2,45,0.0,16,91.0,mid_lvl,small_company
1207,1,1,Full time course,Graduate,STEM,Early Stage Startup,2,3,1.0,21,62.4,mid_lvl,small_company
1208,1,0,Full time course,Graduate,STEM,,0,34,1.0,21,62.4,mid_lvl,unknown
1209,1,0,Full time course,Graduate,STEM,,0,111,1.0,21,62.4,mid_lvl,unknown
1210,1,1,no_enrollment,Graduate,Business Degree,Funded Startup,1,70,0.0,103,92.0,expert_lvl,small_company
1211,1,0,Full time course,Graduate,STEM,,0,82,1.0,90,69.8,entry_lvl,unknown
1212,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,48,0.0,176,76.4,mid_lvl,small_company
1213,0,1,no_enrollment,Graduate,STEM,,1,284,1.0,21,62.4,mid_lvl,unknown
1214,1,1,no_enrollment,Graduate,STEM,,>4,24,1.0,94,69.8,expert_lvl,unknown
1215,0,1,Full time course,Graduate,STEM,Pvt Ltd,1,6,1.0,21,62.4,mid_lvl,very_large_company
1216,2,1,no_enrollment,Masters,Humanities,,1,8,1.0,103,92.0,expert_lvl,unknown
1217,1,0,no_enrollment,Graduate,STEM,,1,2,1.0,21,62.4,mid_lvl,unknown
1218,1,0,Part time course,Graduate,STEM,,1,9,1.0,103,92.0,mid_lvl,unknown
1219,0,0,Full time course,Graduate,STEM,,0,278,0.0,103,92.0,senior_lvl,unknown
1220,1,0,Part time course,Graduate,STEM,Pvt Ltd,2,76,0.0,98,94.9,mid_lvl,mid_size_company
1221,1,0,no_enrollment,Graduate,Business Degree,Pvt Ltd,0,22,0.0,131,68.0,senior_lvl,small_company
1222,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,36,0.0,103,92.0,expert_lvl,very_large_company
1223,1,1,no_enrollment,Masters,STEM,,1,56,0.0,136,89.7,senior_lvl,small_company
1224,1,1,no_enrollment,Graduate,STEM,,>4,123,0.0,114,92.6,expert_lvl,unknown
1225,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,36,0.0,94,69.8,expert_lvl,small_company
1226,1,0,no_enrollment,Graduate,STEM,Pvt Ltd,3,43,0.0,160,92.0,mid_lvl,mid_size_company
1227,1,1,no_enrollment,Masters,STEM,Early Stage Startup,1,24,0.0,114,92.6,expert_lvl,small_company
1228,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,94,0.0,103,92.0,expert_lvl,very_large_company
1229,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,20,0.0,103,92.0,mid_lvl,small_company
1230,1,0,Full time course,Graduate,STEM,,0,22,1.0,21,62.4,entry_lvl,unknown
1231,2,0,no_enrollment,Graduate,Humanities,Pvt Ltd,2,166,0.0,103,92.0,mid_lvl,unknown
1232,1,0,Full time course,Graduate,STEM,Pvt Ltd,0,48,0.0,75,93.9,mid_lvl,unknown
1233,1,1,no_enrollment,Graduate,Business Degree,Pvt Ltd,1,85,0.0,103,92.0,expert_lvl,very_large_company
1234,1,1,no_enrollment,Phd,STEM,Funded Startup,>4,15,0.0,160,92.0,expert_lvl,small_company
1235,1,1,no_enrollment,Graduate,STEM,NGO,0,24,0.0,149,68.9,mid_lvl,small_company
1236,0,1,no_enrollment,Masters,STEM,Pvt Ltd,1,34,1.0,21,62.4,mid_lvl,very_large_company
1237,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,0,17,0.0,160,92.0,mid_lvl,very_large_company
1238,1,0,Full time course,Graduate,STEM,Pvt Ltd,0,25,1.0,145,55.50000000000001,mid_lvl,unknown
1239,0,0,Full time course,Primary School,,,1,42,1.0,149,68.9,mid_lvl,unknown
1240,0,1,,Graduate,STEM,Pvt Ltd,0,54,0.0,72,79.5,senior_lvl,unknown
1241,0,1,Full time course,Masters,STEM,,0,24,1.0,21,62.4,mid_lvl,unknown
1242,1,0,no_enrollment,Graduate,STEM,,1,60,1.0,90,69.8,mid_lvl,unknown
1243,0,0,no_enrollment,High School,,,1,72,1.0,100,88.7,mid_lvl,unknown
1244,0,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,26,0.0,16,91.0,senior_lvl,mid_size_company
1245,1,1,no_enrollment,Graduate,Arts,,1,28,0.0,89,92.5,expert_lvl,unknown
1246,1,1,no_enrollment,Graduate,STEM,Early Stage Startup,0,102,0.0,21,62.4,mid_lvl,small_company
1247,1,1,,Graduate,STEM,,>4,13,0.0,16,91.0,senior_lvl,unknown
1248,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,18,0.0,103,92.0,expert_lvl,large_company
1249,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,284,0.0,21,62.4,mid_lvl,small_company
1250,1,0,Full time course,,,,1,31,1.0,21,62.4,mid_lvl,unknown
1251,1,1,no_enrollment,Graduate,STEM,Public Sector,>4,28,1.0,16,91.0,senior_lvl,large_company
1252,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,13,0.0,21,62.4,mid_lvl,large_company
1253,1,0,Full time course,Graduate,STEM,Public Sector,0,82,1.0,103,92.0,mid_lvl,unknown
1254,1,1,no_enrollment,Masters,STEM,,1,30,0.0,45,89.0,expert_lvl,unknown
1255,2,0,Full time course,Graduate,STEM,Pvt Ltd,1,30,0.0,103,92.0,mid_lvl,mid_size_company
1256,1,1,no_enrollment,Graduate,Other,Funded Startup,1,38,0.0,16,91.0,mid_lvl,mid_size_company
1257,1,1,Full time course,High School,,,1,76,1.0,73,75.4,mid_lvl,unknown
1258,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,7,0.0,144,84.0,mid_lvl,mid_size_company
1259,0,0,no_enrollment,Graduate,STEM,Pvt Ltd,1,77,1.0,21,62.4,entry_lvl,very_large_company
1260,1,1,no_enrollment,Graduate,Arts,Early Stage Startup,1,21,0.0,103,92.0,mid_lvl,small_company
1261,0,0,no_enrollment,Graduate,STEM,Pvt Ltd,1,52,0.0,16,91.0,mid_lvl,small_company
1262,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,29,1.0,21,62.4,expert_lvl,mid_size_company
1263,1,0,Full time course,High School,,Pvt Ltd,0,56,1.0,128,52.7,mid_lvl,unknown
1264,1,1,Full time course,High School,,Pvt Ltd,1,39,0.0,103,92.0,mid_lvl,very_large_company
1265,0,0,Full time course,Masters,Business Degree,Pvt Ltd,0,11,0.0,67,85.5,entry_lvl,mid_size_company
1266,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,11,0.0,83,92.3,mid_lvl,very_large_company
1267,0,0,no_enrollment,High School,,,0,98,0.0,90,69.8,entry_lvl,unknown
1268,1,0,Part time course,Graduate,STEM,Pvt Ltd,0,71,1.0,101,55.8,mid_lvl,small_company
1269,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,22,0.0,114,92.6,expert_lvl,small_company
1270,1,1,no_enrollment,Masters,STEM,,1,23,1.0,106,69.8,mid_lvl,unknown
1271,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,332,0.0,21,62.4,mid_lvl,small_company
1272,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,81,0.0,11,55.00000000000001,mid_lvl,small_company
1273,1,1,no_enrollment,Masters,STEM,,1,62,0.0,102,80.4,mid_lvl,unknown
1274,1,1,no_enrollment,Masters,STEM,Pvt Ltd,4,31,0.0,104,92.4,senior_lvl,large_company
1275,1,1,no_enrollment,High School,,Pvt Ltd,1,26,0.0,167,92.1,senior_lvl,mid_size_company
1276,1,1,no_enrollment,Masters,Other,,0,21,0.0,50,89.6,expert_lvl,unknown
1277,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,19,1.0,21,62.4,mid_lvl,very_large_company
1278,1,1,no_enrollment,Graduate,STEM,Funded Startup,2,19,0.0,103,92.0,mid_lvl,small_company
1279,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,44,0.0,103,92.0,mid_lvl,small_company
1280,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,20,0.0,21,62.4,mid_lvl,very_large_company
1281,1,1,no_enrollment,Graduate,STEM,,>4,98,0.0,21,62.4,expert_lvl,unknown
1282,1,1,Full time course,Graduate,STEM,,4,178,0.0,36,89.3,mid_lvl,unknown
1283,1,1,no_enrollment,Masters,STEM,Funded Startup,2,62,0.0,16,91.0,senior_lvl,small_company
1284,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,81,0.0,16,91.0,expert_lvl,small_company
1285,1,1,Full time course,Graduate,STEM,Funded Startup,2,71,1.0,162,76.7,mid_lvl,small_company
1286,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,72,0.0,16,91.0,mid_lvl,mid_size_company
1287,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,45,0.0,75,93.9,expert_lvl,very_large_company
1288,0,1,no_enrollment,Graduate,STEM,NGO,2,17,1.0,21,62.4,mid_lvl,mid_size_company
1289,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,146,0.0,16,91.0,mid_lvl,mid_size_company
1290,2,0,no_enrollment,Phd,STEM,Public Sector,>4,27,0.0,71,88.4,expert_lvl,small_company
1291,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,23,1.0,21,62.4,mid_lvl,small_company
1292,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,8,0.0,114,92.6,senior_lvl,mid_size_company
1293,1,1,,Graduate,STEM,Public Sector,0,36,0.0,103,92.0,mid_lvl,very_large_company
1294,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,72,0.0,16,91.0,senior_lvl,large_company
1295,1,0,Part time course,Graduate,STEM,Pvt Ltd,0,44,0.0,16,91.0,mid_lvl,small_company
1296,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,50,1.0,21,62.4,mid_lvl,mid_size_company
1297,1,1,no_enrollment,Graduate,STEM,,1,16,0.0,50,89.6,expert_lvl,unknown
1298,1,1,Full time course,Graduate,STEM,,2,31,1.0,73,75.4,senior_lvl,unknown
1299,1,0,Full time course,High School,,,1,9,0.0,103,92.0,mid_lvl,unknown
1300,2,1,no_enrollment,Graduate,STEM,Other,1,14,0.0,103,92.0,expert_lvl,small_company
1301,1,1,Part time course,Graduate,STEM,Public Sector,2,310,0.0,103,92.0,mid_lvl,unknown
1302,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,94,0.0,114,92.6,mid_lvl,small_company
1303,1,1,no_enrollment,Masters,STEM,Pvt Ltd,3,9,1.0,21,62.4,mid_lvl,mid_size_company
1304,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,88,0.0,21,62.4,mid_lvl,small_company
1305,1,1,Part time course,Graduate,STEM,,2,26,1.0,114,92.6,entry_lvl,unknown
1306,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,11,0.0,173,87.8,mid_lvl,mid_size_company
1307,0,0,no_enrollment,Masters,Business Degree,Pvt Ltd,1,36,0.0,41,82.7,mid_lvl,large_company
1308,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,44,0.0,103,92.0,mid_lvl,mid_size_company
1309,0,0,Full time course,Graduate,Other,,0,112,1.0,44,72.5,mid_lvl,unknown
1310,1,1,no_enrollment,Graduate,STEM,Funded Startup,2,46,1.0,21,62.4,mid_lvl,small_company
1311,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,28,1.0,36,89.3,expert_lvl,large_company
1312,1,1,no_enrollment,Masters,STEM,Early Stage Startup,1,22,0.0,13,82.7,expert_lvl,small_company
1313,1,1,no_enrollment,Graduate,STEM,,1,44,0.0,21,62.4,mid_lvl,unknown
1314,1,1,no_enrollment,Masters,STEM,Pvt Ltd,3,32,0.0,71,88.4,mid_lvl,mid_size_company
1315,1,1,no_enrollment,High School,,Public Sector,>4,23,0.0,16,91.0,expert_lvl,mid_size_company
1316,1,1,,Graduate,STEM,,>4,47,1.0,160,92.0,senior_lvl,unknown
1317,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,78,0.0,114,92.6,mid_lvl,small_company
1318,0,1,no_enrollment,Masters,Other,Pvt Ltd,0,57,0.0,114,92.6,mid_lvl,large_company
1319,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,69,0.0,24,69.8,expert_lvl,mid_size_company
1320,1,1,no_enrollment,Graduate,No Major,Public Sector,>4,69,0.0,160,92.0,expert_lvl,very_large_company
1321,1,1,no_enrollment,Phd,STEM,Funded Startup,1,51,0.0,104,92.4,senior_lvl,small_company
1322,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,84,0.0,105,79.4,mid_lvl,small_company
1323,0,1,no_enrollment,Graduate,STEM,,,42,0.0,16,91.0,expert_lvl,small_company
1324,1,1,no_enrollment,High School,,Pvt Ltd,1,9,0.0,114,92.6,senior_lvl,small_company
1325,1,0,no_enrollment,Graduate,STEM,,>4,6,1.0,21,62.4,senior_lvl,unknown
1326,2,1,no_enrollment,Graduate,No Major,,1,33,1.0,103,92.0,mid_lvl,unknown
1327,1,0,Full time course,Graduate,STEM,,1,55,1.0,152,69.8,mid_lvl,small_company
1328,1,0,no_enrollment,Masters,Humanities,NGO,4,35,0.0,103,92.0,expert_lvl,mid_size_company
1329,1,0,no_enrollment,Graduate,STEM,,0,222,0.0,36,89.3,mid_lvl,unknown
1330,0,0,Full time course,Graduate,STEM,,2,212,0.0,114,92.6,mid_lvl,unknown
1331,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,0,250,0.0,103,92.0,senior_lvl,small_company
1332,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,36,0.0,160,92.0,senior_lvl,small_company
1333,1,1,no_enrollment,High School,,,2,4,0.0,36,89.3,senior_lvl,unknown
1334,1,1,no_enrollment,Masters,STEM,,2,80,0.0,11,55.00000000000001,mid_lvl,unknown
1335,1,0,Full time course,Graduate,STEM,,0,44,1.0,103,92.0,mid_lvl,unknown
1336,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,33,0.0,16,91.0,expert_lvl,very_large_company
1337,1,0,Full time course,Graduate,STEM,Pvt Ltd,1,46,0.0,115,78.9,mid_lvl,small_company
1338,1,1,Full time course,Graduate,STEM,Pvt Ltd,1,39,0.0,123,73.8,mid_lvl,mid_size_company
1339,1,1,no_enrollment,Primary School,,,>4,154,0.0,149,68.9,expert_lvl,unknown
1340,1,1,no_enrollment,Graduate,STEM,Funded Startup,0,111,0.0,21,62.4,mid_lvl,small_company
1341,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,88,1.0,19,68.2,mid_lvl,very_large_company
1342,0,0,Full time course,High School,,,1,20,1.0,50,89.6,mid_lvl,unknown
1343,1,1,no_enrollment,Graduate,STEM,,1,8,0.0,75,93.9,expert_lvl,unknown
1344,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,42,0.0,103,92.0,mid_lvl,mid_size_company
1345,1,1,no_enrollment,Masters,STEM,,2,74,1.0,21,62.4,mid_lvl,unknown
1346,1,0,no_enrollment,,,,0,154,0.0,103,92.0,mid_lvl,unknown
1347,1,0,Full time course,Graduate,STEM,,1,116,0.0,160,92.0,mid_lvl,unknown
1348,1,1,no_enrollment,High School,,Pvt Ltd,2,57,0.0,67,85.5,mid_lvl,large_company
1349,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,12,0.0,67,85.5,expert_lvl,very_large_company
1350,1,1,no_enrollment,Graduate,STEM,,>4,23,0.0,162,76.7,expert_lvl,unknown
1351,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,7,1.0,21,62.4,mid_lvl,small_company
1352,0,1,no_enrollment,,,Pvt Ltd,2,5,1.0,145,55.50000000000001,mid_lvl,small_company
1353,0,1,no_enrollment,High School,,Other,>4,107,0.0,114,92.6,senior_lvl,very_large_company
1354,2,1,no_enrollment,Masters,STEM,Pvt Ltd,2,11,0.0,103,92.0,expert_lvl,small_company
1355,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,85,0.0,103,92.0,mid_lvl,small_company
1356,0,0,no_enrollment,,,,0,72,0.0,21,62.4,mid_lvl,unknown
1357,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,50,0.0,103,92.0,mid_lvl,very_large_company
1358,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,73,0.0,114,92.6,expert_lvl,mid_size_company
1359,1,1,Part time course,Graduate,STEM,Pvt Ltd,2,156,0.0,103,92.0,mid_lvl,mid_size_company
1360,1,1,no_enrollment,Graduate,Arts,NGO,>4,172,0.0,75,93.9,expert_lvl,large_company
1361,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,74,0.0,21,62.4,entry_lvl,small_company
1362,2,1,no_enrollment,Graduate,STEM,,2,4,1.0,103,92.0,mid_lvl,unknown
1363,1,0,Part time course,High School,,,1,24,1.0,103,92.0,mid_lvl,unknown
1364,1,1,no_enrollment,Graduate,STEM,,>4,99,0.0,103,92.0,senior_lvl,unknown
1365,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,2,1.0,21,62.4,mid_lvl,unknown
1366,0,1,Full time course,,,Early Stage Startup,>4,132,1.0,21,62.4,mid_lvl,unknown
1367,1,0,Full time course,Masters,STEM,Public Sector,2,37,0.0,114,92.6,senior_lvl,large_company
1368,0,1,no_enrollment,Graduate,STEM,Early Stage Startup,>4,94,0.0,103,92.0,expert_lvl,mid_size_company
1369,0,0,Full time course,Graduate,STEM,,0,14,1.0,11,55.00000000000001,mid_lvl,unknown
1370,1,0,no_enrollment,Masters,STEM,,1,44,0.0,13,82.7,mid_lvl,small_company
1371,1,1,no_enrollment,Masters,Humanities,Pvt Ltd,>4,80,0.0,103,92.0,expert_lvl,very_large_company
1372,0,1,no_enrollment,Graduate,Other,,,24,1.0,21,62.4,entry_lvl,small_company
1373,1,1,no_enrollment,Graduate,STEM,,3,27,1.0,103,92.0,expert_lvl,unknown
1374,1,1,no_enrollment,Graduate,STEM,,1,154,0.0,158,76.6,mid_lvl,unknown
1375,1,1,Full time course,Graduate,STEM,,1,55,0.0,103,92.0,senior_lvl,unknown
1376,0,1,,,,,,156,0.0,103,92.0,mid_lvl,unknown
1377,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,58,0.0,103,92.0,expert_lvl,large_company
1378,1,1,Full time course,High School,,,0,180,0.0,28,93.9,mid_lvl,unknown
1379,1,1,no_enrollment,Masters,Humanities,,0,27,0.0,74,57.9,senior_lvl,unknown
1380,1,1,no_enrollment,Graduate,STEM,NGO,2,246,0.0,103,92.0,mid_lvl,large_company
1381,1,0,Full time course,Graduate,STEM,Pvt Ltd,1,4,0.0,160,92.0,expert_lvl,mid_size_company
1382,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,128,0.0,99,91.5,senior_lvl,small_company
1383,0,0,no_enrollment,Primary School,,,0,53,0.0,160,92.0,entry_lvl,unknown
1384,1,0,no_enrollment,Primary School,,,1,40,1.0,101,55.8,mid_lvl,unknown
1385,1,1,no_enrollment,Graduate,STEM,Early Stage Startup,1,102,0.0,73,75.4,mid_lvl,small_company
1386,1,0,Full time course,High School,,,1,55,1.0,67,85.5,mid_lvl,unknown
1387,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,143,0.0,103,92.0,expert_lvl,small_company
1388,0,1,Full time course,Graduate,STEM,NGO,,34,1.0,91,69.1,mid_lvl,unknown
1389,1,0,Full time course,Masters,STEM,,1,83,0.0,83,92.3,mid_lvl,unknown
1390,1,0,no_enrollment,High School,,,0,9,0.0,21,62.4,mid_lvl,unknown
1391,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,81,1.0,21,62.4,mid_lvl,large_company
1392,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,62,1.0,11,55.00000000000001,mid_lvl,mid_size_company
1393,1,0,no_enrollment,Graduate,STEM,Pvt Ltd,1,12,0.0,16,91.0,senior_lvl,mid_size_company
1394,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,41,0.0,75,93.9,mid_lvl,small_company
1395,1,1,no_enrollment,Masters,STEM,,0,100,1.0,21,62.4,mid_lvl,unknown
1396,1,0,Full time course,Graduate,STEM,,0,75,1.0,114,92.6,mid_lvl,unknown
1397,2,1,no_enrollment,Graduate,STEM,Public Sector,4,86,0.0,103,92.0,mid_lvl,unknown
1398,1,1,no_enrollment,Masters,STEM,Pvt Ltd,3,54,0.0,61,91.3,expert_lvl,large_company
1399,0,0,Full time course,High School,,,0,145,0.0,21,62.4,mid_lvl,unknown
1400,1,1,no_enrollment,Phd,STEM,Public Sector,2,21,1.0,165,90.3,mid_lvl,large_company
1401,1,1,no_enrollment,Masters,STEM,,>4,44,1.0,103,92.0,expert_lvl,unknown
1402,2,1,no_enrollment,Phd,Humanities,Pvt Ltd,>4,23,0.0,138,83.6,expert_lvl,small_company
1403,1,1,Part time course,High School,,Pvt Ltd,3,72,0.0,114,92.6,expert_lvl,small_company
1404,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,65,0.0,103,92.0,mid_lvl,mid_size_company
1405,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,24,0.0,114,92.6,expert_lvl,small_company
1406,1,0,Full time course,Graduate,STEM,Public Sector,4,20,0.0,114,92.6,expert_lvl,unknown
1407,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,8,0.0,173,87.8,senior_lvl,small_company
1408,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,104,0.0,160,92.0,mid_lvl,small_company
1409,1,0,Full time course,High School,,,0,44,0.0,21,62.4,mid_lvl,unknown
1410,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,74,1.0,160,92.0,senior_lvl,small_company
1411,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,8,0.0,27,84.8,mid_lvl,small_company
1412,0,0,Full time course,Graduate,No Major,Pvt Ltd,1,45,0.0,28,93.9,mid_lvl,small_company
1413,1,1,Full time course,Graduate,STEM,,0,7,1.0,73,75.4,mid_lvl,unknown
1414,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,68,0.0,103,92.0,expert_lvl,mid_size_company
1415,1,1,no_enrollment,Masters,STEM,Pvt Ltd,4,24,0.0,83,92.3,expert_lvl,mid_size_company
1416,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,65,0.0,103,92.0,mid_lvl,mid_size_company
1417,0,1,no_enrollment,Graduate,Arts,Funded Startup,1,31,0.0,103,92.0,mid_lvl,small_company
1418,0,1,no_enrollment,Masters,STEM,Pvt Ltd,2,4,0.0,173,87.8,expert_lvl,small_company
1419,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,86,0.0,104,92.4,mid_lvl,large_company
1420,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,258,1.0,21,62.4,mid_lvl,large_company
1421,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,42,0.0,103,92.0,expert_lvl,small_company
1422,0,1,Full time course,,,Early Stage Startup,1,112,0.0,117,69.8,entry_lvl,small_company
1423,0,1,no_enrollment,Graduate,STEM,,2,47,1.0,103,92.0,mid_lvl,unknown
1424,0,0,no_enrollment,High School,,Pvt Ltd,2,27,0.0,50,89.6,mid_lvl,mid_size_company
1425,1,1,no_enrollment,Graduate,STEM,,1,6,1.0,90,69.8,senior_lvl,unknown
1426,0,1,Full time course,Graduate,STEM,,1,55,1.0,103,92.0,mid_lvl,unknown
1427,1,1,no_enrollment,Graduate,STEM,Public Sector,2,107,1.0,103,92.0,mid_lvl,unknown
1428,1,0,no_enrollment,Masters,STEM,,3,48,0.0,128,52.7,mid_lvl,unknown
1429,0,0,Full time course,Graduate,STEM,Pvt Ltd,0,4,1.0,21,62.4,mid_lvl,unknown
1430,0,1,,Graduate,STEM,Pvt Ltd,1,50,1.0,155,55.60000000000001,mid_lvl,small_company
1431,1,1,Full time course,High School,,Funded Startup,2,33,0.0,160,92.0,expert_lvl,small_company
1432,1,0,no_enrollment,Masters,STEM,Pvt Ltd,1,11,0.0,50,89.6,mid_lvl,very_large_company
1433,0,0,no_enrollment,Graduate,STEM,,1,34,1.0,19,68.2,mid_lvl,unknown
1434,1,0,,,,,0,37,0.0,134,69.8,mid_lvl,unknown
1435,2,0,no_enrollment,Graduate,STEM,,1,23,1.0,103,92.0,entry_lvl,unknown
1436,1,0,Full time course,Graduate,STEM,,0,11,0.0,24,69.8,mid_lvl,unknown
1437,1,1,no_enrollment,Phd,STEM,Pvt Ltd,>4,57,0.0,16,91.0,expert_lvl,small_company
1438,0,1,no_enrollment,Graduate,STEM,Other,1,140,1.0,70,69.8,mid_lvl,large_company
1439,0,0,Full time course,Masters,STEM,,0,16,0.0,21,62.4,entry_lvl,unknown
1440,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,32,0.0,23,89.9,mid_lvl,large_company
1441,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,,39,0.0,23,89.9,expert_lvl,large_company
1442,0,0,no_enrollment,,,,,88,0.0,20,79.6,entry_lvl,mid_size_company
1443,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,20,0.0,150,69.8,mid_lvl,small_company
1444,2,1,no_enrollment,Masters,STEM,,>4,18,0.0,103,92.0,expert_lvl,unknown
1445,1,1,,,,,,28,1.0,11,55.00000000000001,mid_lvl,unknown
1446,0,1,no_enrollment,Graduate,Arts,Pvt Ltd,3,28,0.0,103,92.0,senior_lvl,small_company
1447,0,1,,,,Early Stage Startup,1,2,1.0,21,62.4,mid_lvl,small_company
